user_name,country,review_title,review_description,designation,points,price,province,region_1,region_2,winery,variety
@mattkettmann,US,Alta Maria 2012 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),"Winemakers James Ontiveros and Paul Wilkins tease awesomeness out of the legendary Bien Nacido Vineyard with this Pinot Noir—and Ontiveros should know how, since he worked for the vineyard for years. On the nose, there's sea salt, caramel, cotton candy and pepper-teriyaki steak. Although it's leaner on the palate, it still features ripe raspberries, milk chocolate and sweetened coffee.",Bien Nacido Vineyard,92,48.0,California,Santa Maria Valley,Central Coast,Alta Maria,Syrah
@paulgwine ,US,Andrew Will 2007 Ciel du Cheval Vineyard Red Wine Red (Red Mountain),"A completely different blend from the winery's 2006 Ciel, this reflects Chris Camarda's growing enchantment with Cabernet Franc, which is now 45% of the blend. Most of the rest is Merlot—a Right Bank style. The concept works. It captures the sleek minerality of the site, and puts the fruit into tight, laser-like focus. The wine seems almost crystalline—sharp-edged and reflective, with penetrating angles and offset flavors.",Ciel du Cheval Vineyard Red Wine,96,53.0,Washington,Red Mountain,Columbia Valley,Andrew Will,Bordeaux-style Red Blend
@vboone,US,Lancaster 2011 Estate Cabernet Sauvignon (Alexander Valley),"A majority of estate-grown Cabernet Sauvignon is joined by Merlot and smaller amounts of Malbec, Petit Verdot and Cabernet Franc. They make for a balanced, herbal wine, dressed in peppercorn, black currant and blackberry adornments. Elegant in dry tannins and a hint of cedar, it can withstand time in the cellar; hold through 2026.",Estate,91,75.0,California,Alexander Valley,Sonoma,Lancaster,Bordeaux-style Red Blend
@vboone,US,Gibbs 2012 Terroir NV Block Chardonnay (Napa Valley),"There is dialed-high acidity on the front palate of this wine, followed by lean layers of pineapple and fig. Aged in 40% new French oak, the toast notes are subtle and the finish satisfyingly soft.",Terroir NV Block,87,24.0,California,Napa Valley,Napa,Gibbs,Sauvignon Blanc
@mattkettmann,US,Loring Wine Company 2015 Kessler-Haak Vineyard Pinot Noir (Sta. Rita Hills),"Stewed black plum and tangy black cherry fruit meet baking spice and cola on the nose of this bottling from Lompoc-based Brian Loring. The palate is tangy with black cherry and cranberry, with a touch of herbs and forest floor.",Kessler-Haak Vineyard,91,54.0,California,Sta. Rita Hills,Central Coast,Loring Wine Company,Pinot Noir
@vboone,US,Joseph Swan Vineyards 2013 Cuvée de Trois Pinot Noir (Russian River Valley),"Light in color, with depth and clarity, this wine shines with dusty black cherry and pomegranate flavors and an ethereal texture of tension and earthy acidity. Clove and orange zest touches dot the long finish.",Cuvée de Trois,91,35.0,California,Russian River Valley,Sonoma,Joseph Swan Vineyards,Zinfandel
@wawinereport,US,Guardian 2013 Chalk Line Red (Columbia Valley (WA)),"This Cabernet Sauvingon, Syrah and Merlot dominant blend offers aromas of wet copper, zesty spice and herb that are followed by a silky soft, flavorful palate. It brings a lot of easy-drinking pleasure.",Chalk Line,87,25.0,Washington,Columbia Valley (WA),Columbia Valley,Guardian,Red Blend
@vboone,US,McGrail 2008 A Jo Elet Cabernet Sauvignon (Livermore Valley),"A very well-done Livermore Cab aged in 100% Hungarian oak and named “The Good Life,” this one's got plum and spicy cola going on and tastes young though it's a 2008. Its structure shows more potential to age—the fruit will integrate with the wine's subtle savory herbs.",A Jo Elet,88,40.0,California,Livermore Valley,Central Coast,McGrail,Bordeaux-style Red Blend
@paulgwine ,US,Cadence 2010 Cara Mia Vineyard Bel Canto Red (Red Mountain),"The best Cara Mia yet, this is Red Mountain Cabernet Franc from the estate vineyard, with 15% Merlot and 8% Petit Verdot included. Stylish and compact, this seems sculpted with pure, vivid purple fruits, balanced against crisp, fine-grained tannins. The depth and concentration are noteworthy.",Cara Mia Vineyard Bel Canto,95,60.0,Washington,Red Mountain,Columbia Valley,Cadence,Bordeaux-style Red Blend
@paulgwine ,US,Archery Summit 2009 Red Hills Estate Pinot Noir (Dundee Hills),"A terrific mouthfeel highlights this mix of berry and cherry fruits, toast and cinnamon. Tart and focused, it was aged in roughly half new French oak for the first 10 months, then transferred to neutral barrels for another five months. Fine-grained tannins give it an elegant finish.",Red Hills Estate,93,85.0,Oregon,Dundee Hills,Willamette Valley,Archery Summit,Pinot Noir
@wawinereport,US,Hogue 2013 Reserve Merlot (Columbia Valley (WA)),"The aromas seem quite dried out, with notes of blackberry bramble and fruit leather. The flavors also seem considerably more evolved than its age. It's a big miss.",Reserve,85,30.0,Washington,Columbia Valley (WA),Columbia Valley,Hogue,Bordeaux-style Red Blend
@mattkettmann,US,Ascencion 2014 Mayhem Syrah (Paso Robles),"Tangy boysenberry and elderberry fruit shows on the nose of this sultry bottling, along with thyme, potpourri and licorice. The flavors are more cooked than fresh, recalling charred blackberry, dried blueberry, leather and licorice. It's a hearty wine that consumes the entire palate.",Mayhem,90,56.0,California,Paso Robles,Central Coast,Ascencion,Pinot Noir
@mattkettmann,US,Epiphany 2012 Gypsy Red (Santa Barbara County),"This blend of 27% Mourvèdre, 23% Cinsault, 18% Counoise, 17% Grenache and 15% Syrah by the Fess Parker family shows cherry cola and concentrated plum on the nose. Blackberry and other purple fruits power the palate, with aromatic elderflower elements adding complexity.",Gypsy,88,25.0,California,Santa Barbara County,Central Coast,Epiphany,Syrah
@paulgwine ,US,Michael Florentino 2008 Miscolato Red (Columbia Valley (WA)),"Two thirds Grenache, the rest a mix of Tempranillo, Syrah and Counoise, this smooth and fruity red has a pleasing, lively mouthfeel. It carries a hint of moist, clean earth, and finishes with a lick of mocha.",Miscolato,88,22.0,Washington,Columbia Valley (WA),Columbia Valley,Michael Florentino,Tempranillo
@paulgwine ,US,Trisaetum 2012 Ribbon Ridge Estate Riesling (Ribbon Ridge),"Lovely honeysuckle and apple blossoms lead into lush flavors of gooseberry jam, lemon curd and apple butter; the mind reels at the complexity. It's all in perfect balance, the fruit set against bracing acidity, the hint of sweetness rounding out the mouthfeel, and the whole flavor circus rolling merrily along through an extended finish.",Ribbon Ridge Estate,93,24.0,Oregon,Ribbon Ridge,Willamette Valley,Trisaetum,Pinot Noir
@gordone_cellars,US,Kendall-Jackson 2013 Vintner's Reserve Pinot Noir (California),"A plush texture and oodles of tasty berry and cherry flavor make this medium-bodied wine hard to resist. Scents of pine forest, wild blackberries and mellow spices like nutmeg and clove give it complexity. The mouthfeel is smooth and supple, and the finish is soft and lingering.",Vintner's Reserve,90,20.0,California,California,California Other,Kendall-Jackson,Red Blend
@mattkettmann,US,Goat Bubbles 2013 Brut Cuvée Sparkling (Santa Barbara County),"Chalky minerality meshes with soft, clean and crisp pink grapefruit flesh and blossom on the nose of this wine by Norm Yost, one of the first to make sparklers annually in Santa Barbara. More grapefruit flavors consume the palate alongside cut pears, sliced apples and wet cement, offering a texture that's both crisp and rich.",Brut Cuvée,91,42.0,California,Santa Barbara County,Central Coast,Goat Bubbles,Syrah
@mattkettmann,US,Big Basin 2014 Lester Family Vineyard Pinot Noir (Santa Cruz Mountains),"Winemaker Bradley Brown manages to capture all of the redwood forest-like spice of this region in his lithe bottlings. This one offers fresh pomegranate and rose petal on the nose, plus woody touches of sandalwood and cedar. Bright acidity kicks off the sip, dropping into pencil shavings, thyme and cola, with dried raspberry fruit that runs from end to end.",Lester Family Vineyard,95,48.0,California,Santa Cruz Mountains,Central Coast,Big Basin,Syrah
@mattkettmann,US,Zocker 2013 Paragon Vineyard Grüner Veltliner (Edna Valley),"This grape, seldom planted on the Central Coast, produces a wine that boasts intense aromas of passion fruit juice and candied grapefruit. It's lively and ripe on the palate, with white rose and apple blossom flavors, yet balanced, with lime peel, cut grass and steel accents.",Paragon Vineyard,91,20.0,California,Edna Valley,Central Coast,Zocker,Pinot Noir
@paulgwine ,US,Bethel Heights 2014 Casteel Chardonnay (Eola-Amity Hills),"As befits a reserve-level wine, this is big, bold, rich and full-flavored. It amplifies the ripe apple and peach fruit, and slathers it in buttery caramel and sweet spice. Drink now through 2020.",Casteel,93,75.0,Oregon,Eola-Amity Hills,Willamette Valley,Bethel Heights,Pinot Noir
@wawinereport,US,J. Bookwalter 2012 Foreshadow Cabernet Sauvignon (Columbia Valley (WA)),"After starting out somewhat reduced, this becomes aromatic with notes of char, coffee grounds, toast, herbs and dark cherries. It's seamless, silky and rich in feel, with layered fruit and barrel flavors and a beguiling sense of texture.",Foreshadow,91,45.0,Washington,Columbia Valley (WA),Columbia Valley,J. Bookwalter,Bordeaux-style Red Blend
@vboone,US,Caymus 2014 Special Selection Cabernet Sauvignon (Napa Valley),"Brawny tannins meet mild acidity in this powerful, rich wine that's full-bodied and decadent. Chocolate, mocha and caramel notes are etched into its soft, rounded layers of generous red fruit.",Special Selection,90,180.0,California,Napa Valley,Napa,Caymus,Cabernet Sauvignon
@vboone,US,Envolve 2012 Evoke Pinot Noir (Russian River Valley),"A cured meat, salami-like bouquet is the curious opening of this wine, making it compelling if not entirely varietal, a robust, full-bodied expression of rich, ripe red fruit. Oaky and burly, it'll satisfy palates that prefer a concentrated style of velvety-textured raspberry compote and cinnamon.",Evoke,88,65.0,California,Russian River Valley,Sonoma,Envolve,Pinot Noir
@mattkettmann,US,Aleksander 2011 Reserve Red (Paso Robles),"Former L.A. Laker Sasha Vujacic presents aromas of cooked black plums, mission figs, black currants, uncrushed peppercorns and leather on this reserve bottling. It spent 30 months in the barrel, six more than the estate bottling. The palate offers more plums and tarter plum skin along with bay leaf, oregano and thyme.",Reserve,94,95.0,California,Paso Robles,Central Coast,Aleksander,Pinot Noir
@gordone_cellars,US,Everhart Cellars 2014 Winemaker's Blend Red (El Dorado),It's hard not to like this dark-colored and superripe wine made from 60% Alicante Bouschet plus Mourvèdre and Petite Sirah. The broad texture soaks the palate with blackberry jam and chocolate flavors. Soft acidity and mild tannins create a surprisingly gentle mouthfeel considering the power of the wine.,Winemaker's Blend,89,29.0,California,El Dorado,Sierra Foothills,Everhart Cellars,Zinfandel
@paulgwine ,US,Plaisance Ranch 2014 Clone 828 Pinot Noir (Applegate Valley),"Chunky and fruity, this offers broad flavors of black cherry cola, with a dark, toasty edge. It's open and bold, Pinot done in a rustic yet quite flavorful style.",Clone 828,88,30.0,Oregon,Applegate Valley,Southern Oregon,Plaisance Ranch,Chardonnay
@paulgwine ,US,Archery Summit 2014 Arcus Estate Pinot Noir (Dundee Hills),"This is a real cherry bomb, showing terrific concentration and purity of fruit. Those vibrant flavors come in a swath of cola, then dive into a compact finish that leaves a residual hint of chocolate seltzer. This wine seems to be slightly bottle shocked (though it was rested for some weeks after being shipped) and may well deserve a higher score with more bottle age.",Arcus Estate,92,100.0,Oregon,Dundee Hills,Willamette Valley,Archery Summit,Pinot Noir
@wawinereport,US,àMaurice 2010 Night Owl Red (Walla Walla Valley (WA)),"A blend of 52% Merlot, 30% Cabernet Sauvignon, 12% Cabernet Franc and 6% Petit Verdot, this wine is aromatically brooding with notes of coffee, mineral, flowers and cherry. The palate boasts abundant coffee and cherry flavors backed by firm tannins that need time in the cellar to stretch their legs. Best after 2021, with a long life ahead of it.",Night Owl,92,48.0,Washington,Walla Walla Valley (WA),Columbia Valley,àMaurice,Bordeaux-style Red Blend
@vboone,US,Kendall-Jackson 2013 Grand Reserve Merlot (Sonoma County),"This is an impressive undertaking, made from estate vineyards across the region, all certified sustainable. Medium in build and intensity, it allows acidity to balance out the strong, interwoven tannin and power to remain buoyant in high-toned cherry and currant. It finishes with a flourish of cinnamon spice.",Grand Reserve,91,26.0,California,Sonoma County,Sonoma,Kendall-Jackson,Chardonnay
@vboone,US,Holdredge 2014 Judgment Tree Pinot Noir (Russian River Valley),"This is made in tiny amounts, which is heartbreakingly sad given its deliciousness and provenance, the grapes hailing from the Rochioli Sweetwater site on Westside Road. Spice box and sweet black-cherry flavors are lightly oaked and layered with velvety texture, the wine full-bodied and totally balanced.",Judgment Tree,95,70.0,California,Russian River Valley,Sonoma,Holdredge,Cabernet Sauvignon
@vboone,US,Bacio Divino 2011 Reserve Cabernet Sauvignon (Napa Valley),"There's a tropical element to this Cab, which otherwise traffics in bright red cassis and cranberry. The tannins are still resolving but tend to the softer side, woven tightly through to the finish.",Reserve,88,80.0,California,Napa Valley,Napa,Bacio Divino,Cabernet Sauvignon
@gordone_cellars,US,Ruby Hill Winery 2014 Jewel Collection Estate Reserve Chardonnay (Livermore Valley),"There is nothing shy about this full-bodied wine. It has overt spicy oak aromas and equally posh oak flavors, layered with crisp apple, lemon and pear nuances. The flavors range from nutmeg and cardamom to cream and vanilla and are balanced by a lightly tannic texture and lemony acidity.",Jewel Collection Estate Reserve,92,40.0,California,Livermore Valley,Central Coast,Ruby Hill Winery,Pinot Noir
